110000,北京市,108.79182121435016,25.45011281540712,118.87443836362029,36.320710452607905,99.25020169066678,38.19743021039032
120000,天津市,106.30514310686691,37.27266262545001,109.0141163933282,24.462723470715087,120.7791863904628,37.24313622537383
130100,石家庄市,107.88183590495503,25.149522151194784,120.1338397500241,37.33809990455771,89.57319756340814,43.26937227196878
140100,太原市,103.55016697315011,27.79510279267664,113.35711281053372,22.417674913792023,116.27008309878357,37.15186256298462
150100,呼和浩特市,109.9842584262542,24.505777657376573,115.83060396712732,38.47522062472603,99.252678677125,37.14144095567155
210100,沈阳市,109.75895536515873,25.218414339483765,115.79809612979555,35.75407140147425,94.45293332836755,41.45723553815428
230100,哈尔滨市,109.30760720473609,36.08797546763156,109.37171812514379,23.6852219646846,119.56563012374588,33.23177141756649
310000,上海市,109.20612903807131,24.78169213431167,116.42820809912702,38.16828936713239,94.74823904458974,40.82649518810789
320100,南京市,109.27124525814698,24.502005312942597,114.91299677332896,38.85657214380041,96.10001230904186,40.3092867587797
330100,杭州市,108.30174737930295,24.73697668015858,114.94766617930982,37.957966421532326,97.42411935127083,36.903243528772755
340100,合肥市,101.71219877724776,27.448947276191852,113.62623386349354,22.66782346441171,113.90816295988,37.84562996356702
350100,福州市,107.14845709763414,25.383088291854502,115.47009040761776,36.273498122216154,95.6024728742217,40.81189308185455
360100,南昌市,107.24849109952945,24.07358094614415,114.98117446044455,36.37512996151205,90.2413619457892,43.27755757071712
370100,济南市,110.09565157660354,24.08783978731784,116.71183147214045,39.25215023398722,94.04875990975528,40.55636536740568
410100,郑州市,109.51261806505934,24.045868618517247,118.29539199067455,36.8716912841487,92.43218878793299,38.739353650722
430100,长沙市,105.53123819826335,24.22042349584333,113.46656549009973,36.20502329031348,90.2413619457892,43.27755757071712
440100,广州市,104.48227179621416,26.35936551056561,113.24807122662587,36.25346874893893,95.54238875602867,39.27939469646196
450100,南宁市,110.39187530379078,25.6191684183233,115.27943948279004,36.11507102209281,95.66204007071,40.486984639494096
460100,海口市,108.80128831734838,25.32537926148152,115.07851270261621,36.51130893994378,93.74198623152364,40.64389429369229
500000,重庆市,114.002474393538,23.564616259475507,117.53836727532102,34.61996893306065,98.50881841648831,30.144346177134985
510100,成都市,107.12958290558373,25.679544787358637,118.64851900376237,33.584503264935655,94.42064992196109,34.9175593701373
520100,贵阳市,108.52619378518665,34.86480637308296,110.9237715991617,24.08631129273217,119.56871480209104,33.587326434946355
530100,昆明市,103.98817142493093,25.140750343051057,117.10377018570847,33.27327794239597,92.51917257844953,33.59750834097246
540100,拉萨市,101.649758495119,26.43850644189651,110.94135595585547,35.42578225854315,94.60145839940904,30.53270092598866
610100,西安市,112.09738704829502,24.516403539950108,118.37078994304294,35.11425901955963,97.78864590855393,32.25523993764368
620100,兰州市,106.72458207097885,26.94868884363758,119.91983052162094,37.41314364329743,88.38716336439923,43.53683274124808
640100,银川市,107.30630921965619,32.55950544864242,114.02998790562111,23.037440057707887,118.94194426051928,35.579572816683964
650100,乌鲁木齐市,108.09331174266977,26.70631915928704,111.31790322269295,35.26410136697018,81.22465950635203,41.92505365587836
